G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00019.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00020.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00021.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00022.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00023.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00024.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00025.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00026.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00027.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00028.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00029.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00030.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00031.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00032.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00033.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00034.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00035.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00036.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00037.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00038.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00039.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00040.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00041.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00042.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00043.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00044.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00045.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00046.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00047.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00048.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00049.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00050.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00051.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00052.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00053.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00054.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00055.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00056.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00057.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00058.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00059.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00060.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00061.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00062.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00063.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00064.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00065.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00066.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00067.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00068.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00069.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00070.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00071.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00072.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00073.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00074.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00075.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00076.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00077.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00078.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00079.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00080.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00081.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00082.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00083.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00084.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00085.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00086.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00087.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00088.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00089.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00090.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00091.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00092.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00093.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00094.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00095.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00096.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00097.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00098.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00099.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_00100.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_10001.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_10002.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_10101.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_10102.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_10103.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_10104.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20001.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20002.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20003.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20004.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20005.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20006.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20007.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20008.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20009.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20010.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20011.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20012.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20013.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20014.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20015.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20016.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20017.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20018.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20019.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20020.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20021.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20022.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20023.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20024.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20025.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20026.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20027.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20028.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20029.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20030.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20031.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20032.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20033.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20034.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20035.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20036.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20037.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20038.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20039.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20040.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20041.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20042.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20043.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20044.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20045.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20046.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20047.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20048.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20049.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20050.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20051.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20052.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20053.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20054.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20055.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20056.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20057.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20058.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20059.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20060.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20061.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20062.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20063.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20064.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_20065.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30001.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30002.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30003.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30004.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30005.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30006.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30007.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30008.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30009.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30010.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30011.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30012.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30013.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30014.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30015.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30016.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30017.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30018.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30019.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30020.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30021.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30022.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30023.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30024.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30025.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30026.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30027.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30028.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30029.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30030.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30031.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30032.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30033.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30034.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30035.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30036.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30037.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30038.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30039.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30040.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30041.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30042.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30043.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30044.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30045.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30046.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30047.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30048.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30049.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30050.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30051.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30052.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30053.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30054.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30055.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30056.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30057.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30058.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30059.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30060.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30061.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30062.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30063.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30064.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30065.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30066.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30067.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30068.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30069.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30070.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30071.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30072.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30073.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30074.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30075.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30076.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30077.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30078.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30079.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30080.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30081.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30082.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30083.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30084.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30085.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30086.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30087.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30088.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30089.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30090.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30091.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30092.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30093.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30094.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30095.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30096.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30097.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30098.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30099.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30100.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30101.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30102.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30103.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30104.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30105.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30106.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30107.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30108.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30109.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30110.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30111.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30112.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30113.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30114.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30115.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30116.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30117.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30118.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30119.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30120.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30121.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30122.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30123.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30124.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30125.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30126.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30127.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30128.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30129.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30130.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30131.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30132.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30133.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30134.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30135.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30136.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30137.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30138.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30139.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30140.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30141.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30142.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30143.jpg,1
G:/NCI/SEM 3/RP/Trails/CASIA 2.0/Au/Au_ind_30144.jpg,1
